audiocap_id,youtube_id,caption
59205,Uz-bzWfELCk,Several loud car engines accelerating and changing gears along with the squeal of tires
59201,UyxGR1juCss,Thunder explodes and gets softer
27008,ApPgkhgBkq0,A dog crying as a phone rings
27009,ApQ_wrcfvvQ,"A large motor vehicle engine is operating and decelerating, an adult male speaks briefly, then an adult male speaks in the background"
27007,ApPOUsJ11Xg,Wind and a female voice before a speed boat goes past
27004,ApMyWG-5x6M,An engine idles loudly
27005,ApO6Xssud_Q,High pitched drilling followed by rustling
27000,ApG8a3CGeaI,A baby laughs followed by a fart noise and more laughs
27001,ApGg3zigiBQ,A man speaks followed by a goat bleat and another man speaking
92182,rophVmEANcE,Some objects tap very low
50333,OvYqIS_MrR8,"Laughter followed by a burp, speech, and more laughter"
68147,aAl9yiGxdfQ,"A man speaks, and then a toilet flushes, followed by the man continuing to speak"
55785,Sbb-Ssxiig4,Humming and vibrating followed by a flushing toilet
32583,DkDIkdq9vkg,A man and two kids talk while someone oinks
78926,hzFf55XeWC4,Traffic passes in the distance with goats bleating nearby
55780,SbJvrMGZUX4,Engine idling roughly
55781,SbO8HdCJnZA,Wind blows with faint coos of pigeons and traffic passing in the distance
78922,hz6MX7thu2o,Clanking followed by speech and then several fast gunshots
9940,3-bDwAIrVv4,Wind noise on ocean
9946,3-hTZdJ3ZC4,A saw is cutting through wood
9944,3-gngAAblb0,"Traffic hums in the distance a loud vibration followed by an explosion, two boys speak"
9948,3-klPRTnm-k,A man speaking then a beeping noise
56475,T4_a7bcS4cQ,People talking in a boat with a lot of water noise
33065,E-yD2CPQlX4,"A loud, continuous horn followed by an engine running"
57786,Tz9jESunN3E,Wind noise and gun fire sounds with a person talking
32059,DTY2lVShT7Y,Chirping as well as continuous running water
56781,THqKbA1mr2c,A crowd of people applause loudly in the distance
56788,TIJPKRt1WJU,A short sudden burst followed by a laugh
69134,aqgFdyfYsVI,A whoosh occurs twice
41228,J1mtFhwORcA,"A man talks nearby, and then water pours in the distance"
21875,8L41fdybX1I,A goat is bleating while approaching
21874,8L2M5UkB19Q,A man laughing at a vehicle passing by honking
21877,8L6AX8xepUI,A man burps and a baby cries then a woman speaks
21876,8L4nZgdA-CQ,A woman is speaking and crumpling paper
21870,8KwqaI9PJuk,A crowd applauding and cheering
21873,8L05L2DQj3E,A door opening and then closing
99959,xnFeBledJGM,Water dribbles and splashes
99954,xn4AgQ3Ekrc,A train horn blows and alarm bells ring as heavy traffic passes by
99957,xnBOSgWl724,Water running and dripping with a man speaking softly
99953,xn-Y2HMiVQ0,A train horn blares and warning bells ring as a loud motor passes
99388,xLJW_Agl0Yk,"A motor runs continuously, getting quieter and then louder again"
75098,fDAErFAIneY,Several people talk while some object is rubbed
75092,fCrnwGE3lcg,A male voice talking on television when a kitten meows followed by a woman and then a child talking
43168,KH_OSkfiJXI,Someone snores nearby
44425,L5kE4HUlgcc,A woman speaks and a motorcycle engine revs
101984,zPfEtFBcgxk,Consistent repetitive ticking of a clock
101983,zPYptIfMDxE,"Passing traffic, and a car accelerating the engine and shifting"
101981,zPVSeGOujoo,"Speedboat motors are roaring in the foreground, and speech is occurring in the background"
36773,GDUP2Q48jNM,A machine engine running and hissing
101989,zPxkvJ_u10Y,A man speaks with birds chirping in the distance
14669,4zCGF-4R-Ws,"The wind is blowing, a railroad crossing alarm clangs in the distance, and a train horn blows"
18569,6k0b_y_bly0,"A person speaks, some clanking with a baby laughing"
14660,4yzHORWG2W8,Pigeons cooing and flapping their wings
14661,4yzZXlD3FHY,"Bells and sirens ring, crows of people talk"
18567,6jyesNi9GyQ,Person making a speech
18565,6juBjRUYGSs,"A person talking, clicking, and typing"
38600,HLuSaj8FkY4,A man speaks while an engine works and objects are tapped
38604,HLzYhQ8Gbmk,"An adult male speaks, music begins during which a helicopter operates, and an adult female speaks"
38607,HM2cskmdTj8,As vehicles go by on the road a musical horn sound off a tune
83438,lGobidXhUdc,A drill drills through a surface rapidly and then squeaks
40968,IsHsdLjEu_k,Motor vehicle changing gears and driving over something
27826,BFBfTeNZTkg,A large sprayer is stopping and starting in short bursts
27823,BF5iT-uPfno,A man speaking
797,-I6WHhIuts0,"Speech, speaking, male"
796,-I4INTpMKT4,Adult men having a conversation followed by laughter
795,-I2wwE7WFOU,Cat meowing and clicking noise
792,-I1oyppakM0,A man speaks and then water stream sound
83387,lEP8RP33r2A,"Scuffing and scraping are accompanied by random quiet clattering and clicking, and an adult male is speaking in the background"
83383,lEHJVvqWb-Q,Some insects fly then a man sighs and birds tweets far away
798,-I777qzddsc,A rumble and then a hiss
71576,ceHh3qPXrrc,A person breathes then sneezes
46234,MIQoPiyOI8k,Something pops and then kids laugh and gasp followed by a man speaking
77709,h67H_nIyYt0,"An aircraft motor is running and decelerates, and rhythmic whirring, vibration and whooshing are present"
73200,dnpnrlLGVLw,"A motorcycle decelerates, and then accelerates and revs loudly"
42979,K9GSIzTpA4c,"An emergency vehicle passe by, sounds the siren and honks the horn while rain pours in the background"
42548,Jt3hxwZrXzE,A man speaks then banging of metal followed by animal grunts
15139,5BZAJuIqqSI,Very heavy rainfall
15133,5BPn_JSMNg0,"Rhythmic thumping occurs, then a tap and a click"
15132,5BNedClv9kQ,A young boy speaks and water is gurgling
62213,X35Kq-izAeg,Man talking followed by pigeons walking and flapping
15135,5BT1UhqoSEU,Two men are having a conversation then an engine is started up
39554,Hy8lBFgMmJE,Light static followed by loud static
33894,ETXMll5dC8Q,An idle vehicle engine running
33893,ETWevns6YXg,A man narrates a speech on a loudspeaker
78115,hORFsem_42M,A toilet flushing and clanging sounds
78111,hO71Lk2CFd4,A vehicle horn plays a song
90197,qI-bOZAnrxE,A man is speaking with low clinking in the background
88523,p3KhsZnVtBc,Some faint hissing followed by two quick honks of a car horn
34049,E_2v6a6ybaI,A toilet flushing and a baby crying
88299,otGDhvAUW7s,A child and a woman talk
33066,E02KUbxvDd4,A horse neighing in the background
70371,blsJdqplwPY,A loud buzz saw is sawing with occasional short knocks
83950,lf6ikZIYHTw,A little dog is barking with a little time between barks
4762,0tgAI98vTwc,Group of male speaks while a sudden pop appears
4765,0tmmDFk-lBQ,Engine revving and some type of sucking noise
4764,0tkcJH8EqJI,Water is splashing down
4768,0tovGTpKPmc,Helicopter propellers making noise
77067,gdcxLbopR6I,Racing vehicles accelerating from a distance growing louder than driving by at a high rate
19749,7HYGx4Izozk,"Over a distant crowd, a man speaks and another male speaks through a speaker"
19740,7HFpnGdJEgw,A race car is speeding up very fast and throttling down
19741,7HGrIr6GiVI,"People clapping and cheering in a crowd, continued clapping, a woman starts speaking"
19743,7HSTb1PyZpo,A man making a speech
19744,7HSpbwWrii0,People are speaking then a telephone rings
19746,7HWVQfTFKcU,A very loud engine accelerating
19747,7HWbeWU673Q,A power tool is being operated
72904,d_YeUmmhGbM,People talk in the distance and laugh nearby
28303,BUdjO0-RoBI,Music plays continuously
33578,EIcrelV7O5g,"Several adults and small children speaking, then a vehicle horn honks in an enclosed space"
14977,56vER9_BuR4,A man and woman are talking and a baby cries out
44934,LRelPMuIjbU,Birds tweet while a woman talks nearby
86843,nmYNuhazgxc,A person breathing aloud then speaking as birds chirp in the background
86842,nmXbVThnQgM,A loud sustained noise from a large aircraft engine
86841,nmXBjYhZExY,A jet engine gets increasingly louder as people talk
86845,nmaPS9U_7wA,A stream runs and a plane flies overhead
81814,k6uz4Z-JIts,People talk in the distance followed by a sheep baaing
81817,k7-bo66KASE,A woman talks and birds tweet
81816,k6yOiAkgrYc,Birds chirping and singing with people whispering
81812,k6hZs9r4y7k,A motorcycle idling then accelerates shortly thereafter
80149,irLjsO0wAjA,Some knocking and rubbing
80140,iqvnkbjWWlw,A gun loading followed by a gun shot and reloading
59025,Uqlm9XL0UwM,Audience applauding
98801,wtiScoqyBrY,Emergency vehicle siren blowing then woman speaking
54839,RyWcNkMv27Q,Stiring clinking then male speaking
10354,39R-FopJW4g,A group of birds are cooing
10356,39bUi9FPB6U,"Tinkling is occurring, birds are chirping and singing, rustling is present, and a motor runs in the background"
10352,39MgCsgIGu4,"An engine rattles, some clicking"
10358,39dMIojveVM,A vehicle speeds by while people are talking in the background
10359,39duPP49ILo,Several pigeons walking around possibly feeding and cooing
95713,uXWaC53QTuk,A baby cries while someone on TV screams
65888,ZZv4dKeq9qI,Beeps multiple times
6258,1VVr6_KQGwc,"Water runs, a cat groans angrily"
6251,1VPLhdQgQyE,Scratching sounds are followed by a meowing cat
6250,1VLiTdN2udY,Heavy wave sound with wind blowing and a man talking
6257,1VVh1Gh-e3M,Water running followed by wind
6255,1VR6cXdPsi4,Very loud siren going past
70309,bjDjL8koUSA,Loud bangs on metal followed by creaking
70302,bidt7n3Nkow,A clock ticking followed by bells chiming
70307,bj0ER7A8QnY,Someone fires a gun multiple times
65880,ZZZ__LWMmL0,Some large bells ring
42997,K9xwmQb4hCo,A toilet is flushed followed by a man briefly talking
42996,K9pxq6oUhWI,Whirring helicopter propellers and pressurized air
832,-J22yBGHHts,Someone talks about picking up something at a hardware store
833,-J41lmPgpVg,The sound of wind buffeting as sounds of speeding vehicles go by
831,-J0fLqumm_s,The birds are flapping around and landing
837,-J8jvsVQcvo,People laughing and then a dog growling
45341,LgW6Rr9l32g,Insects buzzing followed by a man speaking then a woman speaking
45347,Lgjv58SI4so,Whining and whimpering followed by laughter and crying
68220,aED84YuTi4M,A helicopter flies and wind blows
61855,Wn7P3-4Fwfw,Two women laugh and one speaks
8542,2QX7_GceNp4,"A gun is firing, and whizzing and metal clinking occur"
66732,_A8HzWbQKEA,A man briefly talks followed by an engine working and a horn being triggered
80854,jOvniWxCPC0,A man speaking as glass clanks during sharp scrapping
5248,15gUKMPjP2Y,"Wind blows, water splashes, people speak"
1729,-ehQwV9uU8s,A dog whimpers and then starts to yip
1726,-eVxOV-eoco,Water pouring and gurgling
1727,-eZegd8pt-A,"Some clanking, bids chirp in the distance"
1722,-eMjrHiPiiI,"Air spraying, a man speaking"
1723,-eNPvQzh-QI,"Engines revving up, repeated ticking, music"
1720,-eF_bRS5kP0,"Clapping, a man speaking"
1721,-eMB3Xmjio4,A car is speeding up as you can hear it coasts along the road
40269,IQlnSOlOlW8,A man speaks followed by some rustling and vibrations from a power tool
40263,IQP-m69Kge0,Music is followed by a car revving loudly nearby several times
40267,IQhVtlr_zcY,A power tool drilling
14301,4oo9pQt8bKI,A loud explosion goes off and a man laughs and speaks
14300,4oo170zBAS0,A car speeds by
14306,4oxK5pWmTXw,A car engine is idling then revved up
14304,4oqDWPv0AP4,A person is whistling and talking
14308,4oyLMO10V04,A person snoring
94912,twdnno2e6lQ,"Boy laughing, followed by cat meowing and girl laughing"
45960,M5rYfOyxWx0,Water splashing and buzzing noises with a person talking
17969,6SvYgZrm8xI,A small machine quietly hums
17966,6SpyNx75Ruw,An engine idles a putters and someone begins talking
53430,R-C4BBOk1-8,Typing on a computer keyboard
17964,6SnNgIK_PW4,An adult male is speaking informatively
17962,6SmOoBwnPac,"An adult female is speaking, birds are chirping, and a horse snorts"
17960,6SiP7tMq52U,"Mechanical humming with some banging, a person speaks then a faucet is turned on"
63349,XpVbU-lVDzE,Something pops a few times while in the background there is a low hum followed by two gunshots
66936,_Jb3aI4mFK8,A man speaks followed by barking of a dog and some light rustling
49730,OYftmAQsJ7I,Food sizzling while man speaks
50417,OzwzTM2YcJk,"Pops of balloons, a laugh"
96268,v-7q90qWYCk,A helicopter engine idles
78586,hkL8djFmU3I,A train clatters by on a track and then honks blare and fade in the background
42709,JzKkzwgwyaM,People speak and a child whines and then it is repeated in slow motion
63347,XpHJeD_gMr0,Water lightly splashing and trickling as wind blows moderately into a microphone
49849,Od4tR2mAoKM,A man speaks followed by several gunshots with wind blowing
12466,41LCAS35xP8,Engine idling noise
12467,41ObCwSN09U,Typing noise and person mumbling words
12460,41CLCpc_ArA,Music playing and rain falling with thunder
12462,41ErTqGJLjk,Sizzling and popping faint speech of a man
7777,27Y70wmCSRo,Sirens followed by a man speaking over a loudspeaker
7775,27Vho54XD_A,An animal snoring
7771,27Los1lbSXY,Loud music accompanying large loud motors roaring
7770,27Jaw_fIe0M,There is a whirring noise and a young woman talking
36451,G1G-_bBZUNU,Man talking while sewing machine runs
82280,kS87p59ekTQ,Wind blowing into a microphone followed by water splashing and birds chirping in the distance
88880,pJkS2MLSWUE,A group of people talking as a kid laughs and yells followed by a woman coughing as ocean waves crash and wind blows into a microphone
68499,aPbGbFIs1UQ,People speak in the background as cars drive through the rain
82289,kSO_KZ7r4-M,A lawn mower idles
71399,cWr-gTY9Nlo,"A truck engine revs up, and then a truck passes by"
52193,Q9GWNx5FV7o,A train clanging on the tracks blaring its horn
84905,mN_SDOINm-4,Birds chirping as metal clacks followed by a sewing machine running
19262,73WfwgEO89o,A motor engine idling then revving up
19261,73Vz2uj8iKY,An engine is idling outside and a man speaks
19266,73cEBs43TIM,A helicopters blades are rotating and a man is speaking over them
19265,73c7Hv_1dCI,A whistling tune
19269,73gGWJQ9pKw,Birds chirp then music begins to play and then an insect begins buzzing
19268,73g3Mpg8g-o,Water is flowing and two males are cheering and hollering
97394,vr719DikOQg,"A man giving a speech, laughing and snoring noises"
97397,vrJd66lZpdM,Several sheep bleat while someone whistles
81489,jr13OB2P65c,A man is speaking followed by a door squeaking and a man speaks
81480,jqqkuLb5pM0,Man speaking then sewing machine running
81484,jqtW7XUgm2w,"Gusty wind, a soft motor"
81485,jqtqV0BQ8GU,Rustling and clicking with distant frogs croaking and birds chirping
65566,ZMqLZeQm8ug,Toy car circling the pavement
46081,MB-Lcs3YUmE,A clock dos ticktock and a siren is triggered
49058,O5yy0CelMEw,"A crowd claps, and two quick thumps occur while the crowd is shouting and talking"
102272,ze1LAKSIQ7Y,Compressed air spraying followed by a series of rapid gunfire shots and metal rattling as fire burns and softly crackles in the background
46088,MBOqPAErpyA,A vehicle moves while a man and a woman talk
49052,O5m38Le7mVk,A male burps then girls talking and burping
98518,wf8N1Ucfb7E,A crowd applause loudly in the distance
30715,Cl2_7dP2JZE,Vibrations and humming from a power tool running as a man speaks
