audiocap_id,youtube_id,caption
8031,2Df2DRLYFgA,An adult female is speaking
8030,2DeWsERzaSY,A baby is belling laughing
8032,2DfZ21h3rM4,A cat is meowing
8038,2DvhMDU3m-8,A man talking about and demonstrating the use of power tool
12589,45FElpwPRnc,A person speaking with some rubbing
12588,45CwJDMcXCo,"Low rumblings of an engine, people speak"
12583,457p8RcVeeM,Factory noise of production sprayer
12582,450DA4AZG6U,A man giving a speech to a laughing crowd
12587,45C4_nH5mdY,"A ring, people speak and cheer"
12585,45ALOD20Dh0,"Cheering and screaming intensifies, followed by a man speaking"
44913,LQgskz5H3nM,A vehicle engine is idling
44917,LQoteZaWcPE,A woman is speaking as water drips from a faucet and gurgles
95960,ujXLco-8ivM,A motorcycle small engine revs from far away something crashes and people laugh
95964,ujbhceAPKnM,Women laugh and someone hiccups
93846,t6LuU4b26k4,Horses snorting and neighing as two men talk in the distance while the paper is crinkling
86659,nccXNavFApo,Some pigeons coo and flap wings
89491,plWKyfP7tXc,Humming followed by a dog barking
79793,ib3gLv8yhlU,Water trickling as female voices laughing
89497,plrVO_25h50,A tool is softly buzzing while a man speaks
82966,kw9DDeloVxU,A person whistling
88720,pCfGoyPMW-k,"A man speaks, another man speaks with natural outside noise in the background"
88725,pCpWuhqlI6A,A stream is flowing concurrently with nature noises
65069,Z13Q8QmxQ70,Footsteps and rustling followed by a scream and a light bang
88728,pD741EDWwDM,An infant crying with a man speaking intermittley and some laughter
65062,Z0VrnxmFr9Y,"An adult talks, and then children talk and laugh as a pig oinks nearby"
76078,fwZPp-UHHAo,Someone sprays a surface
48121,NUiRY0VnNMs,Toilet water gently swishing
13988,4gwTPpO4WK8,Water splashes followed by a man speaking then tapping
13989,4gyuJnj9iWw,"Water is running and splashing, and an adult male speaks"
11768,3ju9A5iJbo8,"An adult female sneezes and sniffs, and an electronic device is playing in the background"
13984,4gr2Se5WKP4,A woman gives a speech
13985,4gs_o5Zb2oM,"A crashing roar occurs, the wind is blowing, then motor vehicle engines are running"
13986,4gvgHrDe5ZU,A motorcycle is being started and revved
13980,4gkalNm_rFY,A man is speaking and a small motor is humming
13981,4glaMWF-wyU,A woman is speaking and traffic is nearby
13982,4gpH3oMHTJA,"A tool motor is running, people are speaking, with an adult female in the foreground, and rhythmic clacking occurs"
13983,4gq5IKSASSQ,"A remote control car, and a dog barking"
73322,dtGpAmOnZR8,A car drives consistently
75050,fAvlH8nziFc,A man speaks followed by a horn honking and more talking from the same man
63697,Y4lMAdRSxOk,Wind blowing with hissing and people speaking in the distance
84693,mCnMHgAi1zI,Ringing of bells with some rustling
73320,dt2bD1WDfl0,A woman speaks with several beeps
91366,rDW_fZX3ZMk,A machine works nearby
77660,h459JUkX3_k,A race car squeals tires and accelerates
69691,bGDm-DYuk2A,A man talking followed by a child talking in the distance as footsteps walk on gravel and birds chirp in the background
85284,mcrxCZ6kmU0,Multiple claps occur then a man speaks
81563,juSFBjmcSS0,A man talks while motorcycle engines work in idle
81562,juL2OqnMOtA,Pigeons vocalize and flap wings
69695,bGNAE6mVoD8,Grease sizzles as a condiment is shaken then put down
75054,fBDhEkpKTe4,Someone coughs then cries before speaking
69696,bGazZPvrAfQ,Deep laughing followed by a cat meowing and a man speaking
75055,fBIHz2HGUWw,Insect buzzing several times
13679,4ZojMNkAmnE,"Birds are chirping, water is splashing, animals are bleating, and tapping occurs"
13672,4Zcfo6EtDww,Cat meowing and people are talking
13670,4ZU2-1Kku-0,A woman giving a speech
13671,4Za_oC4a438,Footsteps and then a door is slammed
13676,4ZibpJMpAGk,"Thunder rumbling, rain drops, a beeping noise, and then a piano"
13677,4ZlRt0UHWb8,Low static and loud snoring followed by man speaking lightly
13674,4ZdX1Hl6mhs,A dog and a man are howling together
13675,4ZgsqljQJa4,A person is typing on a keyboard very quickly
16003,5ZQPtmGX8v8,A couple of sheep bleating and a man talking
5868,1LY5-RLywME,Bird chirping in quiet background
16004,5ZRTs1ADSB0,A powerful engine idles
16005,5ZRdc9DgtBA,A cat meowing then a man speaks
5865,1LUo-Sz60aI,Lots of static with a muffled female voice in the background
5864,1LU--8_VFeA,"A car speeds up, wind rushes by"
5867,1LXNab4QZa8,A man speaking
5866,1LXBrN5lJaI,A car starting outside
5861,1LQQS5NIPFI,Door sound with woman chuckling
5860,1LQBKRQtQHg,A baby starts with a faint cry and its get louder
5863,1LSmPtw0dZE,A sheep lets out two deep bleats
5862,1LR4O0oe-NU,A man speaking and ticking
94360,tVNREdFsylY,Two young girls speaking on a microphone followed by a crowd of people applauding and cheering
17359,6AhDat_-Zdw,A high frequency vibration suddenly becomes lower frequency as it fade away in the distance
17358,6AgA_HoFiEU,A man speaks as scraping is heard
17355,6ATurT-AdAc,Baby is crying loudly while a woman is laughing and verbalizing something
17354,6AT29qrNRdA,A small motor is humming
17357,6AcL47SDN58,Bell ringing and a low ticking
17350,6AMsLkMRNGY,A woman sneezing loudly
17353,6AQLfSO8L5Q,"A man speaks then a horse neighs then a slap, a crash, and a car alarm"
17352,6AOS-Ny7JdU,An airplane engine running and people talking
90873,qpV8DLPsrxM,Traffic and car horns are in the background while an emergency vehicle blasts a series of sirens followed by wind and travel noise
50273,OtA_FyCE9Pc,An animal snores mildly
19587,7D9GGT2XPNo,An automobile is idling then speeds up a little at the end
19585,7D5NBjoyY5w,Water is splashing lightly as a child are screaming in the background
19582,7CyugpFwWr4,An engine idles and revs with people talking in the distance
19583,7D1GMWfKRRc,Wind is blowing hard and a man is speaking over the wind
19580,7Cv7C_6KxEs,Water is gurgling and intermittent hissing is occurring
19581,7CyP_SLbBTE,A clock is chiming in a high pitch and then an older man speaks
64007,YIdwyX9GX80,Typing on keyboard male speaking
69037,amjvwKR4SFA,A man laughs and a baby cries with sounds of other people talking in the background
60787,W1r90vhczHM,Vibrations as a young girl cries and speaks and a woman speaks
20869,7pbmjwgR7ec,"A man drills, then speaks and blows"
50272,OtAFOp2OC2Q,A man speaking over an intercom as wind lightly blows into a microphone
20865,7pVFm2NULIY,A man delivering a speech followed by claps and another man speaking
20864,7pUe_uJ4zlI,Large engine sound with several gunshots
20867,7p_ybbzYjQw,A large crowd applauds and screams in unison
20861,7pTG5NqmpBw,Water rolls down a stream
20860,7pSb9zMzS4k,A cat meows then a man speaks
20863,7pUYXhg2INs,Tapping noises followed by livestock communicating
20862,7pUCEY5jzgw,A man delivering a speech before a large bang and laughter
69784,bKJ3tuz4H-k,"A very loud train horn blaring in the distance, and getting closer']}]"
45621,LsDbphDJ7nk,A motor vehicle runs by clicking a bit and speeding up
5936,1MvkvnEaWCg,The barking sound of a dog is heard with other animals there
33035,DzbxlhysQE4,Women talk nearby as a crowd talks at medium volume in the distance
64371,YX2DZ_iJdeM,Someone breathes heavily while sleeping
16111,5bJfToI-wYo,Ambient traffic noise and beeping
99524,xRyfAQJOdns,Two men talking and laughing followed by a person snorting
99525,xRzs_ynrCkc,A child cries loudly along with a hissing noise
16112,5bNgM-jQXhQ,A windy day and a man speaking in the distance
90293,qMavLjuPPKE,Oink followed by a squeal
48203,NYFlOljmhMM,"Distant voices back an overlay of spraying which gets louder over time, which is topped by a loud and clear, male voice using a regular cadence to speak."
71531,cblvSlTyiqQ,A siren wails continuously
90299,qN2WeWvBk8Q,Fire truck sirens
45636,Lsv7HQizztA,A car engine revs as it passes by
7944,2BjB6zejUyE,A gurgling stream
9190,2gTqxrutLBw,Liquid is pouring with a meta ling sound in the background
9192,2gXN76J-Xa4,A person is snoring deeply
9195,2gasTsBjGD0,Engine running followed by tapping and speech
9197,2gdfn0Efqqs,Running engine idling
7943,2BhBBDdh-lo,Male is speaking while banging and rattling on a car goes on in the background
9199,2ggJBDbgH-o,"A woman speaks, a man screams and they both laugh"
9198,2ggIES-DdY8,Vehicle's engines are running and a man speaks over a loud system
7948,2BqBOBpWRY4,A man giving a speech
7949,2Bru58-Ubp8,Distressed animal panting with woman speaking in background
16918,5zVdtNyCa28,"Siren sounds, along with wind blowing"
16919,5zX3cmlLxwI,A man talking while the wind blows on the microphone and bees buzz
16915,5zQiVmdj6YY,People speak while a pig oinks
16916,5zSkQOAD6p4,A man speaking and a motor engine starting
16917,5zUkaGz_150,Small dogs howling and barking with car alarm
16910,5zHmqPG09vQ,An engine operates on the water and a man speaks
16911,5zI3BKP6h14,A bell being rung
16912,5zLYxr2BM4Y,Kick starting an engine
97472,vvC6hjW7Q1g,"A man is talking while bees are buzzing, followed by a metal ding"
97476,vvPsGYayQBM,Two men speaking with rusting in the background
12204,3v1DCwFOQhc,People speak while a pig squeals
12206,3v7q1xTR2LQ,A baby crying and screaming
12207,3vBu3hZCzSM,A police siren is going off and cars are passing by
12201,3uxCklJYQto,"Loud, fast-moving water"
12202,3uy7uenEb1Q,Water runs and a frog gurgles then a man starts singing
12203,3v0IfGJmehw,"A male voice speaking calmly accompanies the quieter firing of an automatic gun, accompanied by occasional speech from a secondary lower male voice"
90122,qE_cVGO1MXk,Some sheep bleat while some persons laugh
52541,QP56gfCjktM,"An adult male speaks while a bird chirps and music plays, followed by a motor running with metal grinding vibration"
90129,qF2inBDSzFU,Dogs barking and squealing
29359,C0s3qWFhItU,A vehicle motor is revved repeatedly
10518,3DpyZad6VMk,A man speaks quietly
10519,3Dqy6RnHQbQ,A motorboat is in use and a person speaks
63251,XlDKrMcrGNU,A machine is running and then stops
63250,XlAdsOVvFZA,Loud shaking of loose objects against a plastic surface
10512,3Dh1bECfqhk,"A door closes, and a man talks"
10513,3DhQmxwJ5f0,Waves are splashing and wind is blowing
10510,3DfM7lFy8b8,Birds are chirping and flapping their wings
10511,3DgK0TcqnU4,A loud car passes by
10516,3DjCtueWTl4,Two men talk as water rushes nearby
10514,3DiaKBcq8eo,"Wind blows, people speak and vibrations rattle"
10515,3Dj9T10SMHM,Loud typing on a keyboard
8866,2ZG0bWsWv-Q,A door is closed
8867,2ZI8enKej88,Vehicle running quietly
8865,2ZDNB3TiF7k,Two men are speaking to each other as cars pass by
8862,2Z6_CLwMxY4,Musical chimes are sounding
8860,2Z4bIBKxirc,People are talking as dishes clank together
8861,2Z5FgygewSM,Dog panting followed by beeping and more panting
21404,8621F0B0QAA,"A car engine is running, operating and vibrating followed by a honk"
21405,862FGBCm5JQ,A slide whistle is blown and a man speaks
21400,85quy8zURmw,"Some clicking followed by speaking, whooshes, and explosions"
21401,85swzkKdSeI,Dishes are clanking and banging against one another followed by a man vocalizing something out loud
8869,2ZOkYTE_3Ic,Men talking and a car driving off
62786,XSS94mj8SJs,Tapping noises are followed by a high-pitched machine starting
62784,XSR05OoZ8oU,A man talking as stones churn and shuffle
62785,XSRKQDM5onY,"An adult male shouts while a motor vehicle engine runs and people speak in the background, followed by a motor vehicle engine running and vibrating in the foreground and another adult male speaking"
37437,GbyK-4HCwUE,A siren on a police car on a street
26834,AkeQfVaxV8k,Light wind and rustling
26835,AkfcsAlzzR4,High pitched screeching and spraying with people speaking
26837,AkhJjWVxQPw,A woman speaks as food sizzles and stirred in a pan
26830,AkbeMorZff8,An engine running followed by revving
26831,AkcW4_2TG_g,Water noisily going down a street drain while voices of children are in the background
26832,AkcczoHIk_Q,A murmuring crowd followed by honking horns
67574,_ke4gaxL1RE,"Rapid humming sounds of a sewing machine, followed by the quiet voice of a woman"
26838,AkiTPf5aJn4,Continuous applause
84637,mAGcH_Z5v_U,A man is speaking as sheep occasionally bleats
96983,vYes7leuOZ4,Several horses run while a woman talks and shouts
96981,vYaQJCaMuTc,"A file rasps on wood, and a man talks in the foreground"
68637,aVkCOoCBCHo,A woman speaks while food fries in a pan
68633,aV_MbINdCrE,A toilet flushes with a great hiss
64377,YXKJot--ROM,A man and woman speak and water splashes
30419,CaARlo0W-WI,A phone is taken off the hook
102521,zpfBw5eMfEs,"A boat motor runs smoothly, wind is blowing, and two adult males speak"
37435,Gbw2xMGR8ww,"A railroad train, chain clanking and, steam whistle blowing"
96460,v8pZm_4rX4A,Water trickling and flowing on a surface while a woman is speaking
76623,gLT4o6a46I0,Loud siren gets closer and then gets further away with a faint city noise in the background
90505,qXIYl4x6Tlk,A soft trumpet then a whir and a bubbling electric sound
76625,gLY6XE90pGU,"Bird flying sounds, followed by a robotic voice, and then the bird chirping and then a popping sound"
54037,RQXjTbjn1Eg,A fast vehicle moves far away and a child shouts
19511,7B6DTfdu03c,"Rustling, hissing and rattling are present, and insects are buzzing"
24579,9ge3gWbGXuc,Ducks quacking followed by laughed
24578,9gbDoAbvDD8,Birds chirping continuously
24577,9gZszubMN_k,Intermittent beeping and silence
24576,9gYCk8sJmro,A man tells a joke and a group of people laugh
24575,9gWfeRVL_Zk,Crumpling and crinkling
24574,9gVpR4ZkXas,Spraying with people talking over the television briefly before a man mumbles nearby
24573,9gRG7ZAukX4,Toilet flushing water
24572,9gPDH1ns4Co,"Low frequency gunfire followed by a loud popping sound, while a man is talking"
24571,9gOI1_wEuPs,Continuous snoring
24570,9gCfNKhR3-g,A loud siren is sounding continuously
79726,iYdlrua9UmM,"Strong wind is blowing and water splashes faintly, followed by a mid-size motor vehicle engine revving once"
28408,BXLBYcnutbM,Music plays followed by a door opening and a woman sneezing
344,-7gC66Xp1iY,Motorcyle vehicle revving down
28403,BX8t852KOVk,A vehicle engine revving followed by an idle vehicle engine running
58553,UWXqWix7iYM,Coo cooing of a clock with ticks
28400,BX6ZQlcYiG8,"Wind sounds, followed by a man talking nearby"
79728,iYxGFiaOD-M,Rasping sound as plane rubs down wood
79729,iYxMhVSOC9Y,Ambulance and police siren wail simultaneously
62128,X-FZzKUH4z8,A series of snoring sound with faint giggling in the background
19510,7B4rDyFBT_U,Multiple young puppies were crying and whimpering
34327,EiclIi8sIcc,A man speaks and an engine starts
34326,Eic1Hbf5fDs,A high pitched engine running consistently
34325,EiZyL1HM1FA,People are talking along with environmental noise
34323,EiXfXZBruBc,A slight thud is followed by a long hiss of steam
50337,OvjZomZu_eQ,A person talks nearby as pots clang and liquid falls into a pot
